id,full_ocr,n_lines,n_words,mean_conf,latency_s,error
482431,"# #
КОНЫ
SUHM
**** K",4,5,0.3015,1.063,
482542,"#
9
? 11 »
A
00
SB
3) )
00
( )",9,12,0.5675,1.454,
482548,"""",1,1,0.418,2.254,
482554,"*
A
(THE REVIVOR)
1 IL of & 3 go
***** *****",5,12,0.491,1.591,
482556,"AT LARGE
FSPE CORPSES E Re
и a *
#
#:
- A
$ M
X
32
T
< a to",11,21,0.5397,2.173,
482565,"Y
i",2,2,0.6357,1.284,
482631,"BIC PICTURES seaperseabahkan
CASSANCRA RANDY
DHEYWIN
MICHELLE
MARTIN
Berawal dari keisengan...
Akhirnya menjadi bencana
AFTER SCHOOL
HORROR 2
lebuah File Karya Sayato FLO Suala
THE
in
MOX
22F
SEGERA DI BIOSKOP
C",16,31,0.6848,2.272,
482858,,0,0,,2.474,
482888,HOST 2017,1,2,0.8788,1.26,
482916,"& as
Farm G
NBI
5 E
R # a
NK = 3
# Я & *** *
If N
N *
If 18 N ERN
* I N
If
to
as
P
1
NW AND",17,36,0.4105,2.892,
482919,"C
Guild
11
DA
H",5,5,0.2384,2.642,
482960,"10.00
****
****
**** X . -
a
0015
R
If
R
X
#
-
x",13,16,0.5491,1.544,
482966,"CA
HIM E
*** # >",3,5,0.4429,2.15,
482972,"JBHS + Fills
THE
3
are 124 offer",4,8,0.2854,1.526,
482975,,0,0,,3.146,
482990,"K
⑆ *",2,3,0.3682,1.522,
483077,not,1,1,0.31,1.105,
483120,"REBECCA Reijman
ARIE AZIS
RUMAH
PASAR MALAM
16 FEBUARI 2012
DI BIOSKOP
CUB",7,13,0.8531,2.966,
483215,"Pierre Lekeux Matthias Pohl Fréderic Bosso
UN HOMME BIEN
Based on a Vanessa Morgan story
10
LMS PRESENTS
A RADOWKSY FILMS PRODUCTION HOWE-BEV MATTHAS POH FREDERE UNI AUROFE PICAVET
OPECTOR OF PHOTOGRAPHY AVD TALLEBUS ASSISTANT CAMERA STEPHANE RENARD ART DIRECTOR AGATHE FOURNER
MAKE-UP NBA DEBRUINE STYLING MARINE STEVENS EDITING AND POST-PRODUCTION JOCHEM DE HOUWER G SORDUSH HEAD",8,56,0.7407,2.005,
483285,,0,0,,1.109,
483291,"1
S
TJ DXC dui>
Y-",4,6,0.499,1.54,
483303,"OPERA OR
IDOC
DIRECTED BY SAM BARNETT",3,7,0.8292,3.307,
483381,"L#
K-
#
THE
. at 1
MIAM of
****",7,10,0.2949,2.613,
483386,"SENDER NET en
4e
$ R. &
PR * 8 fii] R
-
X the
NEW N
%
HAP",9,19,0.3487,2.151,
483417,"6771123
ito,",2,2,0.2458,1.243,
483462,"IIII
A : MAE
EX:
ЩЕ
- ""
-
.",7,10,0.4251,1.609,
483468,"THE
ATTIC
SHHH CAN YOU FEEL IT?
""A TERRIFYING TALE THAT GRABS
YOU AND WON'T LET GO
HOMAL nots",6,19,0.8324,1.657,
483469,REINCARNATION,1,1,0.9991,0.828,
483575,"Venceder do edital da Prefeiture de Municipio de São Paulo
Concurse de Co- Patrociaso - Deservolvimento de Projetos de Webseries
0 DEMÔNIO
NÃO SABE
BRINCAR
(The Devil Air Here to Play)
Criado por Mabel Lopes
FOMENTO
PREFEITURA -
CINEMA
Roteiro: Mabel Lopes e Pedro Aguilera
SAO PAULO
I
-",14,49,0.8306,0.775,
483590,"Endless Nightmare
II
NOT -",3,5,0.8247,2.015,
483620,SILVIO ENTERTAINMENT PRESENTS,1,3,0.9832,2.555,
483641,"(M
5
ESA
- 16
N #11
V
N
R
LA & 10
1
4)
.
X
***/* us
E
n
ЗДАННАЯ
RH
N",19,24,0.4246,1.21,
483644,KMKH,1,1,0.1979,1.719,
483657,"DAO DIEN V.O NGOC RANH NHAN
HINH NHÂN
vOODOO 00 LL
KE CHIEM HOU TINH YEU "" LUON LA NGUOI BAT HANH NHAT
DU-MAEN KHOI CHIEU
09.12.2016
e of -
- .
CAN YEARS",9,33,0.7054,1.937,
483685,"if you
1100 1-
EPR JACK
Tokyo Ghoul
JACK
LPF/AIN.1/SYK2523097936/2015/EULUS",6,10,0.5754,2.188,
483686,PINTO,1,1,0.9957,1.265,
483691,AUNTED,1,1,0.6292,2.008,
483780,"773H
THE
Y
=========
\ Xx ------",5,7,0.4439,1.477,
483784,"!!!
**",2,2,0.1451,1.422,
483788,"$)
%
10
MA
LEEK
ORN
2012",7,7,0.2868,1.934,
483811,"ERMS.
W
BE MM A
BB
THE
TEA
KZ
E-
MI
.
DR
An",12,14,0.3064,1.745,
483940,,0,0,,0.551,
483964,"I
H",2,2,0.288,0.775,
484079,"PABLO PASTOR
THE
'INTO THE MUD' STARRING MARIA FORQUE AND RAMON DEL POMAR
- - PELAYO SANCHEZ - ALHUDENA LARRIA - ALMUDENA SANRIA - PABLO PASTOR
- . - VICTOR L ALVARADO - - LUISA TERESA RODRIGUEZ - EDUERDO DIESTE
ELECTRICAN GUILLERMO DIESTE PEON VICTOR JAVIER BERNARDOS AND MELISSA RODERO
- - COLIN ARTHUR - LARAH POOLEY ----- MARTIN JIMENEZ - - ROBERTO HG
AUDIO POSTPRODUCTION FACILITIES FINDING THE SOUND PRODUCTION DESIGNER . DOSTUME PABLO PASTOR
RUNC ROLY WITHEROW ma - ALEJO MALIA DIRECTOR PRODUCTOR SCREENPLAY PABLO PASTOR
PE.COM/IN/TOTHEHUDSHOATHLM ANTOTHEHUG
AMT
-",12,92,0.7463,2.331,
484237,"HELLO AND FAREWELL BEFOREHAND...
MARCH 1
TUFTLAND
SERVICE FILES PRESENTS I - 2 IIII PICTURES . - an DUE FILL - - I INPI
fill 1. 111 1. III man IIII IIII - ⑉ THE an SINIER IIIII time
- IIII - . wave IIIII PERSONER and PIETED - mn at - an 1. INTEREST
a NINE III ann 190 - IIII state must PHONE am NAME an HE .
- THE 1. III IIIIII L - IIIPE - a . 2 BET = a INTEREST",8,86,0.4603,2.919,
484290,"2019
$**
KK
***
-
10 ₹ 268 R
1
ALWAYS BE
WITH YOU
- -",10,14,0.4889,0.779,
484310,"LOS
A",2,2,0.6696,1.011,
484325,"FILM 13:30
MODERN",2,3,0.5548,1.705,
484330,"all an #
$ II
FS] - R
T.1. Frooky Biory
WRS
LA SU 198 SE*",6,16,0.3154,1.733,
484370,"-
* HE ER F us
Re E E",3,9,0.4309,2.428,
484371,"11
M&*
E 10 TREE BER",3,6,0.1819,0.994,
484436,ZNIMAS,1,1,0.3994,1.44,
484499,?,1,1,0.2544,1.809,
484535,"IIHIK HOUSE
********** **********
Я
ПАН
*** #: *******
3 - Y #)
CHOCIOLO
# 41 #S# ""
27613
.",10,20,0.3538,0.934,
484575,"SPIRIT THE OF GIASS
THE HAUNTED",2,6,0.8998,1.036,
484601,"ni Sofia ALAWAN
KATAWAN
R
E
Ang",5,7,0.6122,1.226,
484639,LIVERARY,1,1,0.2313,0.739,
484840,"BAUTAFILM AB PRESENTS
IN CO-PRODUCTION WITH SVERIGES TELEVISION & FILMPOOL NORD AB WITH SUPPORT FROM
FILM 1 VASTERBOTTEN & THE SWEDISH FILM INSTITUTE
JANABRINGLOVE
BJORN ELGERD
IN A FILM WITH AND BY
JANA BRINGLÖV EKSPONG
DOP MAJA DENNHAG PRODUCTION DESIGN JACOB PETERSSON EDITOR ELISABETH ANDERSSON
MAKE OF CECILIA LANDMARK & JENNIFER GRAHN SOUND DESIGN AND MIX LIUDBANG AB
GRAPHIC ARTIST ELIN SANDSTROM PRODUCER THERESE HOGBERG
svt
RECION
filmpool-nord
Svenska
Fiminalitutel
VASTERBOTTEN
MUSTAILM 48. RELEVISION - $ FILMPOOL NOID - -",17,80,0.8126,2.061,
484922,"V4
MOVIES
BUNNY VAS PRABHAKAR SAI KARTHEEK
-
NEXI was",5,9,0.8494,1.769,
484983,,0,0,,2.064,
485112,"21
on EXP
lano
malla
PAS",5,6,0.5607,1.305,
485265,"E CHÂTEAU
DES CARPATHES",2,3,0.9341,2.513,
485311,"DEE COMPANY & MD PICTURES
PRESENT
GASING
TENGK RAK
A FILM 30 JOSE POERNOMO
NIKITA WILLY
deecompany
2 NOVEMBER 2017
mD
MOX
ORIGINAL",11,23,0.8541,1.099,
485314,"TRAN THANH HARI WON TIEN LUAT THU TRANG
HOANG PHUC SAM LA THANH
/
BENHVIEN
""KHI HON MA TIM GAP BAC sl...' ..
DU KIEN KHOI CHIEU
GALAXY
04.03.2016
NsTuor",9,30,0.8843,1.183,
485358,"EVER AFTER
EnDZeiT",2,2,0.7248,1.199,
485387,"E
OF",2,2,0.2182,0.979,
485510,"2
6-5=2
JI",3,3,0.5482,2.383,
485789,@cceych,1,1,0.2092,0.775,
486024,"A SNAXTIME ORIGINAL MOVIE
PIZZA FACE
SAY CHEESE.
ELECTRIC WONDER PICTURES SNAXTIME ORIGINAL MOVIE DIANE MARSHALL-GREEN ""PIZZAFACE""
WHITE WHIDOW JUSTIN AMIE OWYER
WWW.PIZZAFACEMOVIE.COM
.",7,19,0.7487,2.454,
486161,"Civil
Roohangiz
Full
Director
Elmira Bagherzadeh",5,6,0.5713,2.343,
486352,465,1,1,0.9256,1.421,
486515,and,1,1,0.0721,2.585,
486574,"IN THE LAND OF
MILK AND HONEY",2,7,0.997,1.48,
486659,"DOBRODO SL! U PAKAÓ
GZORCIZAM
FILM DALIBORA MATANICA",3,8,0.7786,1.946,
486672,I,1,1,0.7096,0.798,
486761,"MATS HELGE OLSSON PRESENTERAR
%
TVINGA
ATT
MARINA LINDAHL
PER OSCARSSON
MATS DLSSON Roger Lundgren Carl-Erik Proft Tagges Ascisson
Jan Eliason Class Offson Elsa Westerherg Yvonne Sundberg
Fote Per Area Taknisk ledare- Björn Lindiquist
Musik Laurie Johnson Doker Pick junggree
Kostym Sonja Kozakow Klipp Hearik Ablée.
CINEMAVISION
Regi Mate Oleson",13,50,0.6203,1.41,
486788,HOVD premiery.cz,1,2,0.5852,0.948,
486921,"A NOITE
MAIS
LONG/
DE
MINHA
VIDA
UM FILME DE
CALEBE LOPES",8,11,0.9174,1.405,
486938,"Quin Aine
CANNES -
OS
MORTOS-
VI OS",5,7,0.6543,0.801,
487172,"PRESENT
a Slam Studio
production",3,5,0.972,1.179,
487207,"CROWLEY
C",2,2,0.4444,1.023,
487208,"PLENILUN
de Ricardo Islas
R&R PRODUCCIONES presenta:
una producción ALPHA
Premio al
Mejor Video Nacional
en el XII Festival
Cinematográfico
Internacional
del Uruguay
UNA SERIE DE BESTIALES CRIMENES
CONMOCIONA LA APACIBLE CIUDAD DE
COLONIA DEL SACRAMENTO
HALVEN",14,37,0.9691,1.655,
487276,"424646 IF
S
ORBITAS
PRICAD PEDRO AMERICO apriced LUIZ FERNANDO ROTONDI ASSITANCES DRECASE EONARDO HWAN?
ERNANDO CHIARI FOTOGRAPA LUIZ FERNANDO ROTONDI ASSISTENTS - CAMERA MAX M. FUHLENDORF
LETICIA AYROZA ARTE BELISA PROENÇA & CATHARINA STROBEL MONTAGER LEONARDO HWAN
SONORA LETICIA AYROZA arends ESPECIAS RAFAEL HADDAD MAGUAGES X arence GILBERTO GIL TAVARES
PRODUCAD
APORT",9,53,0.6625,1.269,
487363,"6H
(a)
THE ENVELOPE
- a
16+",5,7,0.699,1.164,
487390,Directed by,1,2,0.9319,0.831,
487857,,0,0,,2.111,
487998,"3
#XZ
2729291 22
EUDE
кивла ... NAME *** PHRE ----",5,11,0.3652,2.743,
488226,TEKA,1,1,0.7854,0.871,
488236,"mrtve
ladja",2,2,0.6508,0.597,
488350,"ILMALE PIUGRANDE ET QUELLO CHE NON IMMAGINI
CRISULA
STAFIDA
KAROLINA
MARINA
CERNIC
LOI
THE
ANTITHESIS
original soundtrack:
CLAUDIO SIMONETTIS
GOBLIN",12,20,0.9556,0.887,
488448,"2
SANGREPIEMS PRESENTA BAND DE SANGRE can SOL DE LEON CESAR CASALONE 151
ABABA NOTH SEBASTIAN CHION CARLOS BERRAUMUNDO ALEJANDRA FIDALMS 1 TREAMAGE MA
MUSICA BODRIDO ACGSTA VILLA ABRILLE POST DE SONIDO Y MEZCLA LEONARDO CARCIA
ASIST. DE PRODUCCION 1 DIRECCION BERNARDO BRONSTEIN
GUON PRODUCCION FOTOGRAFIA DIRECCION 1 EDICION PAULA POLLACCHI",6,51,0.6675,1.306,
488462,"2014.10.30
il
NA
-
204
itoyo YY Flom
OYLO ILL
DEATH",8,11,0.5015,1.094,
488523,"CKOPO DU DUEA TEAA
МАЖОРЫ
ЗОЛОТАЯ МОЛОДЕЖЬ.
MARSEL
БАХТИЯР БАЙСЕРИК AHYAP ТАЛГАТОВ МАРСЕЛЬ МАХМУДИ AMM СЕЙТМЕТОВА",5,16,0.7585,1.804,
488539,"Lola
Lola
Lola
Tinidora
Nidora
Tidora
JOSE MANALO
WALLY BAYOLA
PAOLO BALLESTEROS
TRIP
UBUSAN
Lolas ZOMBIES
CAPRICE CAYERAND RYZZA MAE DIZON as ANGELIKA DELA CRUZ
ARTHUR SOLINAP ARCHIE ADAMOS KENNETH MEDRANO MIGGY TOLENTINO JAYVHOT GALANG
INTRODUCING TAKI SAITO LOVELY ABELLA SHAIRA MAE DELA CRUZ
LNE PRODUCER ANABELLE 1 MACAJBA PRODUCER KAYE ITEMS CASSAMAN 2001 RAYMOND NAME MA. ACY RAMOS
come . $ REDUCTION CAMILLE 1 MONTANO our instal JENY FLIDE
MICHAEL 8. TUVIERA DOC SCONER RAMEL sere - ANTOND . TIMEM MARVIC 1 serio
section MARK 1 REYES K 361
APT=",20,91,0.7299,1.63,
488604,"S
CRYSTAL
EYES",3,3,0.7365,1.81,
488612,"joskus
todellisuus
on kauheampaa
kuin yksikaan
kummitustarina
ELMO RAUTION ELORIDA
RAAKAVEDOS
Asemafilmi
""
-
you'vee",11,15,0.8038,0.84,
488682,"ERNESTO 0 FRESCO DIVA CINEMATOGRAFICA
MARCELLO AVALLONE
1
71%
INIBW019 011338110
00%
MARCELLO AVALLONE
MARCO GUGLIELMI STEFANO CALANCHI
1893N VILENOWIS
RITA CALDERONI
EASTMANCOLOR
ADRIANA BOGDAN
WULTORND WOLFCANS HILLINGER
AVALLONE
MARCO GUGLIELMI
ERNA SCHURER
MARCELLO
---
.
Permi
and D
un gioco per",22,42,0.7265,2.801,
488753,"AM 4. 13:55
REC
JUN. 17
OZGUR BAKAR DAN
AMMAR2
CIN ISTILASI
Sindi ... beer birakip -
their - RESERVE - -- KENF 10.
and was ---
17 HAZIRAN 2016 SINEMALARDA
MARS NOTAL D-STAIRT - -$-- -",11,37,0.5834,1.417,
488760,"O. SIZE SANDIGINIZDAN
DAHA YAKIN!
SEYTAN-IRACIM2
IFRIT
$ HAZIRAN'DA SINEMALARDA
RL
PIC
MC
MAKINIST",9,14,0.7345,3.108,
488784,,0,0,,1.964,
488829,"DRUTAL
A FILM BY TAKASHI HIROSE - -",2,7,0.7147,0.614,
488834,"......................... P A R T M E N T
[ N F E R N 0",2,16,0.9311,2.425,
488848,"CINLERIN ISINI MERAK EDEN VARSA
BIZIMLE GELSIN!
azem
CIN GAREZI
RETROPRO
-
MUME - und
V
15 MAYIS 2015
IV",10,20,0.5998,1.248,
488849,"1
azem
ALACAKARANLIK",3,3,0.9486,1.991,
488909,"#12 XXI 41 THERE
: IVSM
R $ 11 & to * A
- RUS RAME -
IN we 1996 FIRST R% RXIL ***
SEEK - -------- - -
-
REPRODED",8,31,0.4506,0.988,
488930,the you W the STATE,1,5,0.1984,1.567,
488931,"""",1,1,0.1996,1.154,
488933,"HOME
INFERNO",2,2,0.9964,0.671,
489036,"CENK TORUN
MERVE SEVI
FIRAT COLOGLU
LANET
ASLA
PESINIZI
BIRAKMAZI
SEYTANIN
COCUKLARI
EL - EBYAZ
- Ra
3 HAZIRAN DA SINEMALARDA
- - -
LV - Clina - LONDONPOST -",14,29,0.781,2.242,
489349,"1619
Six women were accused of witchcraft
Five were hanged
One escaped
A FILM BY CARLOS ALMON
THE LAST WITCH",6,20,0.9848,0.945,
489430,TERRIFIED,1,1,0.9992,1.151,
489580,,0,0,,0.735,
489584,Bestia,1,1,0.3767,1.933,
489606,"КИНО ЦАМХАГ студи
20 01.15
аймшгийн ypaH сайхны KUHO
ОРООЛОН
КИНО ЦАМХАГ студи
Продеско Э.Дэлгэржаргал. Зокиолч: Б.Цогт-Эрдэнэ, Halpyymark ©.Менгентулга,
М.Цэндлодой, Дуумы suppyranc Н.Бямбацогт, Hyp куваргалу, Г.Хос-Эрдзнэ,
Зургий» дарга Х.Тувшин, Б.Энхтувшин, Ц.Эрдэнэцэцэг, М.Батзориг,
Э.Пурэвжаргал, Г.Баярхуу, n. Солонго, Д.Бямбацогт MYCTA Д.Гурсэд vick,
Н.Сарантуяа MICTAL Б.Эрдэнэхуу. Э.Билэгтмаа",10,42,0.6505,1.281,
489608,"COLDEN TAX ENTERTAINMENT PRESENTS - PASABL LAMA -
ISA DESCRIBED MENUKA PRADMAN SHANTE SIRI NIKUN SHRESTIA (Yes) MARK) DECRAMEN PITA BINA PANDLY - ARUM RIGMI
PROCEDURE ARUN RECMS WITH - BACKEROUND IMAN BORAM CRAW I KANGL BASWELKAN
- RAJISH - on - SHOIP IRRISTRA CRANS ANANGA MARAILIAN
- 180098 PRAKASH DIANOWADKAN - NIMESH SHRESTRA DIRECTOR - . HAIL NOHA a KARKI
- - NISCHAL PRADMAN PRODUCER "" NEEV PRADHAM SANTESH - PASANG LAMA
- - DIRECTION PASANG AMA PUPCORN incrudes, 1.0. COMPANY",7,82,0.517,1.538,
489623,KONG ANC,1,2,0.3131,1.326,
490259,"VIN
AK
HAN
IN
ARAN
ERGIN
LISTELAN
UNION
1
MAA
ORHAN
mann
LEARM",13,13,0.5292,1.52,
490267,"SIBEL
OZLEM
MURAT
DAVUT
ZAFER
IBRAHIM HALIL
GOKÇE
YUCEL
YATMAN
INCE
ISIK
SAHIN
yezen/yoneten
Barkann Yasar Kumkiney
MOHORLO
KOSK
THAT CONAVIANTY WEDEING W DONYADA Woreher
DER AY FILIMICILIK - MUHORLO KOSK
GYUNDBAR SIBEL GOKQE DAEM YOCKL MUKAI YATMAN DAVOT INCE ZAFER ISIK
- BRAHTM MAI N SAHIN SFRXF KUTHERAY OZA SFTIROG U
- - TUMAY TUZUNER - EREN KANAT - DUNAY KELIC
- MFHMFT $PYLAN - TURGUT PFIIT - 5F1 IM ACAR
CAMERA OZER ONER - AYHAN ORHUNTAS POT ORGIFLAME
SOCIETY SEDAT ULKER - FILIZ KUTLUBAY
- SERKANT YASAR AUTLIBAY
30 EYLUL 2011 SINEMALRDA
DENEILM
D
FOND
FLE
;",31,99,0.6571,1.376,
490345,"GITTI SRINITA
LELA ANGGRAINI
SKANDAL
IBLIS
Jun
. TEGUH RELIANTO - EDDIE GUNAWAN
MANOPO . VERA SUZANNA
-
I
PANK RED
income TJUT DJALE",11,24,0.6728,1.741,
490364,"Ve meleklere Agen'e secde edin"" dedik blis haric (hepsi) secde ettiler.
0 se.diretti ve kibirlendi, (böylece) kafirlerden oldu.
(Kur an / Bakara Surest 36. Ayes)
iBLiS'iN OGLU
13. VAHSET
YONETMEN Errre KAYA
ZAYKA YAPIM SUNAR IBUSIN OGLU 13. VAHSET""
JEVZI ALTUNBULAR BRAN KARADENZ MERVE UÇAR CANGOZ VICET DOREN
EMRAH ELDEN KEMAL DEVAKUT CORUN KEMEX OMERFARLK VILDERIM MUSTAFA KILINC CEM ULLOCAN
MNARYO - BOORDINATORLERI REAS
MEDIK
FINAL
I
ISSUE
-
DELITAL
SANAT
CORUNTU
FONETHEN
HIRATE
OZENBILM
zayKA APIN
HFKYAPIM
FILM",24,74,0.5565,1.226,
490368,"BAZI KAPILAR AR HIC ACILMAMALI
azem
CIN KARASI
Yaz 2014
- -
150",6,13,0.7899,2.574,
490371,"Bir SERKANT YASAR KUTLUBAY Filmi
ТЛМЛУЛ
1200 yil sonra uyanan lanet
KUTLUBAY FILM -
SUBILIC DEPRA AKSU LA MILLA NICOLE KUNTZMAN
AYDAN CARIR ZAFER 5K VEYSEL KERMODLU
11h,
HOMEL SERKAN USENT)
-
- "" FONETHEN GERRANT MAR RUTLUBAY
-",11,38,0.6325,1.434,
490373,"MUNAFIK
HICBIR BEBEK SANCISIZ DOGMAZ
ED. -
3 NISAN'DA SINEMALARDA
m
3",6,12,0.7937,1.884,
490375,"AMMAR V.I AZAZIL IN YONITMENINDEN
HELAK
SENARYO & YONETMEN OZGUR BAKAR",3,11,0.8531,0.834,
490532,"HOTEL
presents
26
Rokuliku
C
.",6,6,0.5496,1.775,
490601,"BANGSAL.13
a novel by RUDY GUNAWAN",2,6,0.9732,0.622,
490798,"OBO
TyH y3aK болады I Ночка будет долгой
Otan Film a Meloman Entertainment представляют фильм Беркута «Логово»
КИНОДА
30
КАРАШАДАН
E16
8 КИНО C
НОЯБРЯ
MELOMAN OTAN
does",11,28,0.857,1.289,
490799,"FEILM
- SCREENAHARCHY
KRANT
THE
XANGADIX-
LIVES!
BRAM ROZA 1 YFKE WAN BERCKELAER R# XANGADOX LIVESE
FLATURNS MONQUE VIN DE VEN MICHEL BONSET, ROCCO SIMUNELLE ROYFRUNKES
DOB BRANKEPERS MKE REDMAN PRINCIP ANDRE a I HERMAN 2,AGTER SER BRAM ROZA &
Visitional
324
AR
S=1",13,32,0.3895,1.384,
490870,"4
COMPLEX",2,2,0.1807,1.916,
491085,@lulylucy,1,1,0.9989,2.108,
491277,"HOWARD LOVECRAFT
UNDERSEA KINGDOM
W AS A A",3,8,0.68,0.763,
491390,,0,0,,1.619,
491694,"OF THE
MONSTER",2,2,0.7925,2.911,
491962,"STINGERPICTURESPRESENTS
THE TRASHIESTION YEAR PICTURE
OF THE
DENTES
E GARRAS
UN FILM DI FRANCISCO LACERDA
STARRING ELIEZER PEREIRS FRANCISCO LACERDA WITH PEDRO ""PX"" ANDRE DIAS
PRODUTOR AMARINO FRANCA DIRECTOR FOTOGRAFIA HUDD FRANCA
classs TITO BETTENCOURT SOM WILSON BAIROS MUSICO DEEP coma",9,41,0.8753,1.897,
492005,"STINGER PICTURES PRESENT
BUFF
SWIMMING AND SUNBATHING
THIS
WILL BE
THE DEATH
OF YOU!
DENTES
E GARRAS
2
THE TRASHIEST SEQUEL OF THE YEAR
-
(1)
UN FILM "" FRANCISCO LACERDR
STARRING
PEREIRA - RITE DONGES
-
PRANCISCO LACENSE LIPS CONTR
|
DESTANA FEXERAL
PRANCE
PEDAS 6. -
- PRINCE
...
-
-
-
I
-
LACENSE",30,56,0.6535,1.447,
492027,9),1,1,0.7792,1.374,
492118,"A SHUDDE ORIGINAL
PARTY
HARD,
DIE
YOUNG
V",6,7,0.8591,0.732,
492164,"1130
...... ... ... *** *** ⑉
...
...
-
-
---",7,12,0.4717,1.546,
492181,"I
el",2,2,0.215,1.151,
492189,"The
MARSHMALLOW
GHOSTS",3,3,0.9673,0.824,
492281,"of
A VINAYAN FILM
RUBON GOMEZ",3,6,0.8311,1.596,
492453,ALA,1,1,0.1938,0.742,
492456,"Inspired by True Story
a Film by M. Yusuf
GKER
N
MERANG
100%
100
CASE
EXECUTIVE PRODUCER DEVI WRIT RN AND DIREST 15 MUNAMMAD YUSUF
PRODUCER M. ZAINUDIN ADIOS UNI PRODUCER TAUFIKHIDAYAT
ASSISTANT DIRECTOR ESMANTORO DIREG BOR GRAPHY ATYAGINONG ARTS YUDI HARTONO
MUSIC SCORING IZZAL PETERSON X IND REVISER HIRMANAN SANTOSA FILM EDITOR ESSIANTORO
PROMOTION MARKE TING KING AVED
COMINGSOONINGINEVA 2014",14,60,0.6505,1.931,
492870,"ARIO BAYU
LAURA BASUKI
THE
RETURNING WITRA ASLIGA
""",5,9,0.8977,1.906,
492924,"BUWA
-",2,2,0.4193,1.574,
493094,"-
NNNG",2,2,0.7199,1.174,
493198,"PCC
WWW",2,2,0.1605,1.141,
493200,"16.
DR
SUNKESAR!
A FILM in ARPAN THAPA
8.300 ORIGINAL LAL
------------------------- iscan. - ----- AENT RED - - - APR NOURDA
- - MAY ADDITION - ALISA por AND REGULA
- PROCESSION MANUE - - was DATA
- - DELAIGES RAJ states NKL KAM AMERICA
- was SELPANE, RESERVED NUMBER DD . MANAGER - - - MAS DATA",10,58,0.4124,1.044,
493303,"IT'S ALL IN YOUR HEAD
whiching
MIND CAGE
. in by AND DUBEY durring NEO RATHA 2005 MONT SYBIG SOCHEADA SAVIN PHILLIP SARITA RETH produced by
DUBEY - BANERIEE LANELK DALAL SUMEET GOEL COCUL COVINDU ANIT AGGARWAL written by AMT DURT MICHAEL
HODGSON cinematography DANIELE 20011 HENDERSON N AC MATY PROM 2nd K BONG MITMA line products KIN TET Is U DARA OUR
2nd as RISET occulive producer DANIELE CLAIM HENDERSON location SAMBATH VEASNA sound CHEK DARA of Sender SAYDN ON
makeup GREYPOV props DARTH OUR infuge MAI MAD",8,88,0.6551,1.454,
493498,"TACK
OF
NO ESCAPE!
THE
NO CHANCE
OF SURVIVAL!
FLESH DEVOURING
WORMS
OUTER FROM SPACE
SCREAMING! GORE!
SHOT ON VIDEO
AND AND SLIMY
IN BLOODY COLOR!
TERROR!
IT WILL
WARNING!
CONTAINS GRAPHIC
VIOLENCE AND GORE.
EAT ALIVE! you
NOT RECOMMENDED
FOR CHILDREN.",21,40,0.9423,2.005,
493602,"age
chema
are
and
effect
400
Yess
a
4741
me
with
рубак
0/6/21/11 quart
Free чили offer",14,17,0.3657,1.173,
493714,"BEL
4412 8846 99949
.
KH OID . IY
ni Io RN KF E <I RF",5,16,0.4096,1.313,
493847,"-
VOV
E",3,3,0.3481,1.328,
493881,M,1,1,0.0736,1.795,
494001,,0,0,,0.964,
494113,"D
E C T E
A
/
N F",5,9,0.7624,4.986,
494160,AAHI fiboHRI SCRRIAM ФП,1,4,0.276,1.949,
494326,"Onlara hükmeden bir adam... Mühr-ü Vekil...
CINNIA
ifritin diyeti
ORDEROPERK GULSAHOOMOOLU FAHRIORTEZIAN
GOZDEFIDAN SERAPONDER FATMAONEY EBRU DEMBRIDOVEN YUSUF CEMALTEMEL
BEXIRSELQUKTEMEL OMERKARABAYRAKTAR
OBDERYAPIMEAR - - SAHINYKIT
as
contr
15 NISAN 2016
MC",11,29,0.638,1.923,
494481,"WUSIANT
3
a
NS:NO 114
KAPOP
a BY M
000 MI A (4)
# 10
DVD
WIFIU!
VIDEO
:
WARNING :
*********** THIS ARTICLE CONTAINS-RATERAL ARCH MAY OFFEND AND MAY
30. NOT BE DISTRIBUTED, CIRCULATED, SOLD, HIRED, GIVEN LENT, SHOWN,
SAYED CR PROJECTED TO A PERSON UNDER THE AGE OF YEARS
ca
CITY CONNECTION LTD.",18,53,0.6253,1.675,
494576,"ЛОНСТРЫЕ
KINODOTSK DU",2,3,0.4296,1.736,
494609,"PERSECUCION
INFERNAL
ERIC
DEL CASTILO
HUMBERTO
ROBERTO
BALLESTEROS
ZURITA
PER
CION INF ERNAL""
HUMBERTO ZURITA ERIC CASTILLO ROBERTO BALLI TEROS
ANDRES BONFIGLIO PAOLAH OCHOA GERARDO AZ
ESCRITA POR PACO DEL TORO / GERARDO PAZ
PRODUCIDA POR ARMAGEDON ORIGINAL POP PACO DEL TORO",14,41,0.8899,2.469,
494635,"OMAR FIERRO RAUL ARAIZA PATRICIA RIVERA
HADES
VIDA DESPUES DE LA MUERTE",3,12,0.9951,1.885,
494711,"A
Christmas Carol
in
Gore
Being a Butcher's Story of Christmas",5,11,0.9127,1.008,
495094,"HAUNTED
S
FOREST
8.
SALION
MM",6,6,0.5593,1.375,
