id,imdb_id,title,year,imdb_poster,source
684812,tt5206036,Vermin,2015,https://m.media-amazon.com/images/M/MV5BOWMzNDg1YzMtNTMwYi00MGEyLTgxMjItOWNjMjVjMmVhNTk3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
684822,tt10277138,Squatters Last Rights,2019,https://m.media-amazon.com/images/M/MV5BMmU5ZGY3NTMtMDQxMS00YzhlLTgzNmYtYTQ1Y2E3OGQ4ZTBlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
685289,tt1389770,The Horror of It All: The Visual F/X of The Mist,2008,https://m.media-amazon.com/images/M/MV5BNWJhYWYzMzctOWNlMC00MjM1LTgxNTQtMTVkNDQ1MTU5N2NhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
685454,tt1389779,The Mist: Taming the Beast - The Making of Scene 35,2008,https://m.media-amazon.com/images/M/MV5BNjkyMjQ4ZDktYzljNy00OWY1LTlhOGUtODA5ZWRkNTU5YjJhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
689132,tt2150712,Eva of the Succubi,2012,https://m.media-amazon.com/images/M/MV5BYmJhYmIzZmYtMjY0OS00MGU4LWI5MGUtNmFhMmMxMjcyN2VhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
692774,tt1813213,Burial Island,2011,https://m.media-amazon.com/images/M/MV5BM2JmMDQzNTAtNDE2Zi00OGU2LWE3NzgtZGNkNTQyZDIxOWFjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
697404,tt0892764,Hecatomb,2006,https://m.media-amazon.com/images/M/MV5BMTJmN2Y0OTktMDZiYi00NWJkLThkMjEtNjFjZDcxZTg3OTY3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
699633,tt1883171,Doll of the Dead,2010,https://m.media-amazon.com/images/M/MV5BYzdkMmNlYjYtZjA1Ni00MTBlLTgzZDctNmVlNjllNDE0ZWY0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
710734,tt1364480,Dead Summer,2005,https://m.media-amazon.com/images/M/MV5BZDFlYmYzMGEtNjQ3Ni00ZWQwLThmNDUtMWViODdlYzQ4MzVmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
714440,tt2393788,Levande Skuggrik Död,2012,https://m.media-amazon.com/images/M/MV5BNjcwYTRlODQtZWRkNi00ZmRkLWFmY2YtZTk2NjJhNDExZmU1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
716472,tt0001441,The Vampire,1910,https://m.media-amazon.com/images/M/MV5BYWZlMTVlM2ItNWY3Ni00ODZmLTgzMzAtNTcxZTc2ZDY2YjgxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
718083,tt8215360,The Fungus Among Us,2018,https://m.media-amazon.com/images/M/MV5BMWRhYmM3NTUtYTRlMy00YTAzLTg1NDAtYThmYzYwNmE3ZTgwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
719950,tt0234811,"Stop It, You're Killing Me",2000,https://m.media-amazon.com/images/M/MV5BYzc2NzQ1MGQtODhiNC00ZTFlLWE5ZDctYzlkMTdkN2Q1OWJhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
724479,tt3508184,Bautizo,2012,https://m.media-amazon.com/images/M/MV5BNDBjZmFiMzYtNWMxMy00OGE4LWFmNTEtOTc3MGIzYWQ1NTg2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
724484,tt1289822,Omega Shell,2001,https://m.media-amazon.com/images/M/MV5BYzVlMGQ5ZDctOGQ2MC00N2MyLWE2YTUtZGQ3OGMzZjVjZGU5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
725851,tt12859450,Crawler,2020,https://m.media-amazon.com/images/M/MV5BYTU3ODM2OTQtNTZmZS00NGIwLTgyZDQtZGYwMDk4YmM0ZGFiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
728948,tt8929656,The Thing at 2:37,2018,https://m.media-amazon.com/images/M/MV5BMDU1YmMxMjItYzQxNy00NTg4LWEzYTMtZDEwZDEwNjAyMjIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
732675,tt0337999,The Eliminator,1996,https://m.media-amazon.com/images/M/MV5BY2IyOWU1MGMtZmVjMC00YTc1LWE3ZjktY2QxZmI2ZTU2Yzk2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
733638,tt7054916,The Carver,2017,https://m.media-amazon.com/images/M/MV5BZjYwMjk0MjMtMzllYS00YTU4LThjOTgtNDRhZTM5NjNmNGNmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
738583,tt2980992,The Appointment,2007,https://m.media-amazon.com/images/M/MV5BNTlkZWIwZmItMDFmNC00YjdkLTgxOTUtYjJmZTNjNmRlNTIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
739453,tt10198038,Ronald,2019,https://m.media-amazon.com/images/M/MV5BMDMwMjgwNTQtZGI3Ni00MWZmLWEzMTItZDVhNzM3OWY5M2E2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
740686,tt1446143,Rations,2009,https://m.media-amazon.com/images/M/MV5BYmUzNmUwMTctOTMxNC00ZmM2LWE1YTAtMTViMDczODllZmQ2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
741278,tt4405212,Mark of the Devil: Mark of the Times,2014,https://m.media-amazon.com/images/M/MV5BMjY2NTRiYmQtMmE5Yy00MmI0LTlmMDgtMzFmN2Q1OThlMzQ2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
743305,tt13267536,Alone on County Road,2019,https://m.media-amazon.com/images/M/MV5BZmZlMzJhZjEtZjVjNi00ODUwLWI0YmUtNTdiNzMzMGI2ZGVkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
744405,tt0473702,Song of the Dead,2004,https://m.media-amazon.com/images/M/MV5BOWU0MzJkNmUtYmRjMC00YTY4LWI4ZWYtNGNiMWFlNDQ2MzRjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
744442,tt0393734,Shadows of the Dead,2004,https://m.media-amazon.com/images/M/MV5BOTRkYzMzMTYtNzFlNy00YTE2LThjNTQtMTE2ZjhkYTg0MDYwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
745407,tt3084020,The Great American Serial Killer,2011,https://m.media-amazon.com/images/M/MV5BZjQxYmFmZjEtNmM3OC00ODg0LTkzOGYtOWE1ZDFiNWJhMTUwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
746173,tt3808060,Bury the Hatchet,2013,https://m.media-amazon.com/images/M/MV5BNzJhMjkwYWYtYWIzYS00MWExLWJiOGMtZDgxNzdjMDNiYzEyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
746240,tt2211648,Saw Misgivings,2012,https://m.media-amazon.com/images/M/MV5BNDU4ZjlmNjktNzZmZS00MTZjLWI0MTEtY2Y4OTExYzQ1MTQ1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
746666,tt13066210,The Path,2020,https://m.media-amazon.com/images/M/MV5BNjIyNTlkMWItOTViMC00OTQ3LTk3YjUtYTJjYzExNDZkOGQ0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
751197,tt4282944,Daddy Christmas,2014,https://m.media-amazon.com/images/M/MV5BZGMxNjk0YWYtMWQ3OS00YWVhLTgwYzItZjRlMGU0ZDc3ZWNmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
752473,tt7792468,None of the Above,2020,https://m.media-amazon.com/images/M/MV5BZGZjNmNmOTEtZDA2YS00NTc1LThkMDctZDA0YjQyZTMyZTUyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
752763,tt12385438,Witches in the Window,2020,https://m.media-amazon.com/images/M/MV5BZDA2NzU1Y2ItOGRiNy00MWMzLTk0OTYtMjMyNDU5YjU5MzZhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
754905,tt11312220,Coven,2019,https://m.media-amazon.com/images/M/MV5BMGU4MTdiYWQtYWI2Yy00N2VkLThiMGEtOWZhYjM2N2ZjNWZhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
755794,tt11115666,Special Delivery,2019,https://m.media-amazon.com/images/M/MV5BMzc5ZDQxNmYtMDE1Zi00YmQ2LTkxZjItZWM2YTk3OWQ3ODcxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
756566,tt9383134,Crop Dust,2018,https://m.media-amazon.com/images/M/MV5BNDBkMmFhOTctMGFjMC00ZTAxLWI4OGEtZjNjNTI3Y2Q5ODRlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
757707,tt5023820,The Grudge 1.5,2006,https://m.media-amazon.com/images/M/MV5BZDE0ZDE5NDAtOWRiMi00OWQxLWI1YjctMmM3Zjg0MTQyMzgxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
758022,tt12297314,Be My Eyes,2020,https://m.media-amazon.com/images/M/MV5BNDE4ZmU4MWItYWQ4MC00MjQxLTg0NTgtYmY5ZGU5MTc3MDBiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
759365,tt13010272,In the Shadow It Waits,2020,https://m.media-amazon.com/images/M/MV5BNDA1ODM5MDQtN2JkNi00MmFjLWFmMGQtOGFmY2Q2MDA5ZDM4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
759776,tt5540106,Flashlight,2016,https://m.media-amazon.com/images/M/MV5BYmJmZWUwOGItYWIzYi00OWU3LThiOTItNjc5MGZjNjRjODE4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
765847,tt13289082,Barbatachthian,2020,https://m.media-amazon.com/images/M/MV5BOTA0NTQ5MjEtMmFmNy00MGRhLWE4OTctMGZiZmE4MTgzYWI2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
766506,tt0452893,The Walkers,2004,https://m.media-amazon.com/images/M/MV5BN2RiYzIwYzItN2E4ZC00YjA0LThmN2QtNzJhZDVkZmE4ZjYzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
767069,tt10181900,The Adopted One,2020,https://m.media-amazon.com/images/M/MV5BMTM4MjE3OGEtYmQ3ZS00MzUyLThhNTktZWQ3NDA2Y2Q4ZTRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
784577,tt1664714,Moonlight Sonata,2010,https://m.media-amazon.com/images/M/MV5BMjM1MjNhMGQtODZmNS00YTQwLWJlNGQtOWRjNzUxMzFmNzFiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
785148,tt0483615,Facility 4,2005,https://m.media-amazon.com/images/M/MV5BZTE0NzlhOTktZGQ3Ny00MTI5LWE1NzctYjFiNzNmZTg0MzhhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
785154,tt1287840,Harvest Moon,2008,https://m.media-amazon.com/images/M/MV5BOTQ0YjFlMmQtYjJhMy00YmMzLWJhMGYtNGEzNzRjOTFlM2MxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
785160,tt1233549,Prombies,2007,https://m.media-amazon.com/images/M/MV5BZjUxZDZiOGItNjg5Yy00N2VmLTkwNzAtZmM4MTJkYTVjMzVlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
799344,tt0496354,Mr. Soul,2006,https://m.media-amazon.com/images/M/MV5BODJjMTMzNTMtMWU3ZS00OGZiLTlhOTYtMWJjY2ZjMTA1ZTdhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
800472,tt12588712,UnTooned,2020,https://m.media-amazon.com/images/M/MV5BY2YwMDA2NzktNmE5My00NTg3LWI5MTAtODE5NTRlNWNjYTlmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
802963,tt6476008,Stalker,2002,https://m.media-amazon.com/images/M/MV5BY2E3NmQzYmMtNjY3Yy00Yzk1LWFmYTAtNDQ2NDFmZjhmY2NiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
808340,tt9286376,Pig Face,2018,https://m.media-amazon.com/images/M/MV5BOWFkMjM4NWItZjQ5Ny00YTIzLWFmNDMtMWM2NDczMzgyZmY0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
808793,tt4953440,Snatched Away,2015,https://m.media-amazon.com/images/M/MV5BYjg0YzgxOTItMDY3YS00YjRlLTgyOTktZjhjMWQ0ZTA4Y2U2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
809610,tt6536842,Yesterday Is Tomorrow,2018,https://m.media-amazon.com/images/M/MV5BODFiMTIwNjktZWMyYi00MjE2LTgyZjMtMmM5MWNiODViZTNmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
809645,tt7611698,Mommy,2017,https://m.media-amazon.com/images/M/MV5BOWRmOWZiNGItNjhkMy00OTk1LTllY2UtYTg2ZjA1YTA5ZTBjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
811734,tt11246526,Teeth,2019,https://m.media-amazon.com/images/M/MV5BNzJhYTQ0ZjAtMmE3My00NzY4LWE3ZmItZGYxZTc1NTAzOTQ4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
811755,tt8566396,"Jingle, Jingle",2018,https://m.media-amazon.com/images/M/MV5BODZkYTA3NTctM2IxMC00ODdlLTk5ZmYtMmI0ZTUwY2YzNTc4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
811914,tt8031182,The Birthday Boy,2018,https://m.media-amazon.com/images/M/MV5BMjk4NDkyZTItNGNmMS00MjY5LWI1MDctZmNlYjAxMzdlYzgxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
812310,tt12311502,EAS,2020,https://m.media-amazon.com/images/M/MV5BMDc3ZTYwYTUtYjZiOC00NTQ4LWI2N2QtYzJhNjUxNDZlOTY3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
813289,tt10963882,Grinder,2009,https://m.media-amazon.com/images/M/MV5BMTRkMTQ1NjMtMzllNy00MTExLWIzMzgtYjVlOGFkMDIzM2RiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
813852,tt13450752,Wererock,2020,https://m.media-amazon.com/images/M/MV5BM2M5ZmMwZjAtOTkyYS00NWMwLWJjYjctMjczM2FkNTNkYjRmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
814895,tt13275024,Howl,2015,https://m.media-amazon.com/images/M/MV5BNGRmYTBiMmItYjJhNi00MWJhLTk2NzktMTQ1Yzc0MDk4MTMwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
815072,tt13796312,Breaking Lights,2021,https://m.media-amazon.com/images/M/MV5BYmIyNjU0MDEtZjlkMi00NGZhLThmNDgtZDc1MWI5NzNmNjMwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
816820,tt5235946,Live Alone,2015,https://m.media-amazon.com/images/M/MV5BYTdjMGU1MzUtZmNhMC00MjBmLTlkZjQtMTM5NmZjMDIzYmM5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
817348,tt7950756,Under the Parasol,2019,https://m.media-amazon.com/images/M/MV5BM2VmZGU5ZjEtYjkwNC00MDQxLTk2OGYtM2M4ZmU5ZGY2MWUwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
823849,tt14544724,Roller Girl,2020,https://m.media-amazon.com/images/M/MV5BNzEyODY4NjktMTQ2My00MjVjLWE1NTItZjVjZDg5MmRiMTQ3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
824254,tt12831854,What It Takes,2020,https://m.media-amazon.com/images/M/MV5BMWIyNjE3ODItN2NiNi00NmNiLTkyMTQtZGE4OGY5YTA2ZjhjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
825741,tt15090126,Spooky Town,2021,https://m.media-amazon.com/images/M/MV5BZWNiZGY0ZTItMDQyOS00MjMzLThjMDktMzZjYjdkZjQ1MzkzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
832458,tt12297110,Shattered,2020,https://m.media-amazon.com/images/M/MV5BNTE5NzM2ZGQtZGJkZS00YjllLTk2ZmYtNDg0NTZhYTMwNDFlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
832615,tt10484572,Where the Shadows Fall,2019,https://m.media-amazon.com/images/M/MV5BN2Q4Y2NiZTEtZmUxYS00MTE0LWE1ZWQtZTRjMTI1OTMyMTM0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
836439,tt14623338,Martel's Movie Madness The Movie Part One: The Beginning,2021,https://m.media-amazon.com/images/M/MV5BMjg4NTQ4ZDktMTEyYS00M2Y0LWE2NjUtNGE0NjA1M2VmMjU2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
836738,tt9287416,Breathe,2018,https://m.media-amazon.com/images/M/MV5BMDE1MTA4NmItNDQ2My00ZTBkLThmNzYtZDBmNmNjZjE5ZTM5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
839342,tt14539714,The Watcher,2020,https://m.media-amazon.com/images/M/MV5BNzg1Y2QxZDktNGNkNi00OWE4LWExMWItZmRjNzI2YTU5YTdkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
842135,tt14223886,Scare Maze,2018,https://m.media-amazon.com/images/M/MV5BY2ExMmEzMjEtZDU4ZS00ZmJhLWE1OTAtYjg3ZGEyY2IzZDhjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
845020,tt1152697,Island,2007,https://m.media-amazon.com/images/M/MV5BN2NhZDE0MjYtN2RjYy00M2JkLWFhNDAtYmNmZjM4ZmUyMGMzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
845123,tt8855160,The Familiar Fingers of Culture,2018,https://m.media-amazon.com/images/M/MV5BZjU1MjVjMjMtYzVmZi00ODgxLThlOWYtMjdjODA5MGNmMDMxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
849059,tt14991982,The Summertime Falsehoods,2019,https://m.media-amazon.com/images/M/MV5BYWNhNTAyNjktZDY1Yy00Y2E2LTgyNTktMzJlNzMzY2NiN2E2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
850782,tt3780150,Terror Telly: Chopping Channels,2015,https://m.media-amazon.com/images/M/MV5BZWNiNDk3ZDAtNzc3NS00MzU5LWJmZDYtMTUwMTliYmI1YzM5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
852431,tt11981082,Dreamer's Journey,2020,https://m.media-amazon.com/images/M/MV5BZGVmN2NiZGItZjk4OC00NWYyLWEyMzMtYjQwMTYzOGRmZDhjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
852766,tt2664240,The Shadows,2013,https://m.media-amazon.com/images/M/MV5BYjYzZjllMDctNGYyZi00MmU1LThlODctMWY2NTgxODM5MjRhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
853854,tt5748438,The Haunting of Four Points,2017,https://m.media-amazon.com/images/M/MV5BYjZkYjc4YjUtNDViMC00YTZhLWFlMzQtNDU4YmMwMTQyNTRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
854746,tt4405432,Midnight Kiss,2015,https://m.media-amazon.com/images/M/MV5BOGFmMDJkMjUtYTc0MC00ZGE2LThkOWUtMGM3ZWI0NDY0MjAwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
856090,tt15089230,Performance Anxiety,2021,https://m.media-amazon.com/images/M/MV5BM2VjYTQ0ODUtYjdlMS00YTA2LTkyY2ItOTc2YzdmZjY2MTRhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
857427,tt9634958,The Haunting,2021,https://m.media-amazon.com/images/M/MV5BYmU2OTk4Y2YtMjYzOS00ZjkzLWE0ZTYtZjI4NzIxZDAyNzk0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
857444,tt11198490,Vengeful Love,2019,https://m.media-amazon.com/images/M/MV5BYjJlZTVmNmEtZWQwNi00YzhlLTg2YWItOGI3NmY0MzNjYzliXkEyXkFqcGc@._V1_UX1000.jpg,suggest
857922,tt5678342,Heavy Metal,2016,https://m.media-amazon.com/images/M/MV5BNThjNTE4Y2EtMGYwYy00YjhiLWIwMjctOGUzZjQ4YzRhMjk3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
860303,tt2477324,#iKllr,2014,https://m.media-amazon.com/images/M/MV5BMDM2MjgzZmMtNjQ3Ny00OGVkLTkzNWItNDYyMGI1ZTdlOWE2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
860721,tt7521354,Til Death Do Us Part,2019,https://m.media-amazon.com/images/M/MV5BZjZhMGExZWItN2E3Zi00YmZlLWI4NjQtODY0YjNiNTMwODM3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
869618,tt0468534,Pipeline,2007,https://m.media-amazon.com/images/M/MV5BZTQ3OGRjYjUtNzYyNC00OWU1LTk1MzMtMDI0Y2IyNDQ4N2FkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
872514,tt13736564,Sunburn,2020,https://m.media-amazon.com/images/M/MV5BYmE5MGFhOTgtYjNiMi00ZWEzLTlhNDUtNjVlZDUyODU5YzkxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
873343,tt6490716,Nightmares in the Makeup Chair,2021,https://m.media-amazon.com/images/M/MV5BNzZjYjAwNzEtNjM3OS00YWRmLWE3NWQtNmUxMDM3MWIyYjliXkEyXkFqcGc@._V1_UX1000.jpg,suggest
873559,tt7673808,Z-Stuy,2018,https://m.media-amazon.com/images/M/MV5BYTAzN2I1MTUtNDEwNS00Yjg2LTg2YmEtODRhNDBiNTM0YjFhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
873784,tt9112730,Brass Knuckles,2019,https://m.media-amazon.com/images/M/MV5BMWRmZjlhZjItOTg5Ni00MzQwLTk0NjEtZWY4MjhjOGZkZDlhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
875986,tt15404852,Santayana's Passage,2021,https://m.media-amazon.com/images/M/MV5BZTI3ZDU2YzUtYTE4MS00NWE1LWE1Y2MtNzM0YjlhNDllNWRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
878413,tt6648956,The Grime,,https://m.media-amazon.com/images/M/MV5BZjM0OWU0MTUtNzhkOS00OGI2LWJmMmMtZmYyNzkzNmZjZmRjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
880324,tt7422674,Revenge,2019,https://m.media-amazon.com/images/M/MV5BMWYzMGE0ZjUtYjcwMy00OTUyLTg4ZmUtOWIwOWJhMWU0MTA3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
880329,tt7752754,The Reason for Living,2018,https://m.media-amazon.com/images/M/MV5BZDQ2ZDA4ZWUtN2YzOC00YmQ3LTliMGQtZTgxOGMzMTgwYWI4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
880557,tt11858526,The Invite,2021,https://m.media-amazon.com/images/M/MV5BMjc4ZjcwN2ItM2JiOS00MzFiLTk4ZjctZTdhMWJjYTFkYTIwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
880650,tt11779040,From the Woods to the Cosmos: John Leman Riley on the History of Soviet Fantasy and Sci-Fi Film,2019,https://m.media-amazon.com/images/M/MV5BZjg1OWEyYTktNTI1YS00MTMxLWI4NTEtMzNmYjk5YWJhNjM3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
883316,tt10374164,The Mannequin,2019,https://m.media-amazon.com/images/M/MV5BYzc2YjY5OGItNzkxZS00MWQ5LWFjNDctMGZkOWZkMmI0NDQ2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
884996,tt2531084,The Holy Sound,2013,https://m.media-amazon.com/images/M/MV5BYjFhMTAxOTItOTgxNS00YjJjLThlMWQtYzI4YjZmOThhYzc5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
886317,tt0316441,The Provider,2002,https://m.media-amazon.com/images/M/MV5BOWMyMjZmZWItYjY2OC00ODEwLTk3OTItNTVhOGFhZDcxMjVlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
887347,tt10417948,Jagen GroßFuß,2018,https://m.media-amazon.com/images/M/MV5BOTI1NjVhY2UtYWRkNy00NWNmLWFkMGUtYWJlOThiOTgzYjFmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
888117,tt5235668,X,2009,https://m.media-amazon.com/images/M/MV5BNWE2NGViMTUtMWNmNi00OTdkLTkxODItNjNmMDA2NjYzZjIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
888997,tt14579170,Coronoia 21,2021,https://m.media-amazon.com/images/M/MV5BMmI2ODZjNDAtOTQyMC00YzMzLTk3ZDQtZDU0NTIyMGY2N2U3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
889681,tt15501154,Killer Abs,2021,https://m.media-amazon.com/images/M/MV5BMzQ1NTBmOWUtMmEzNC00ZDZiLWJhNGQtOWI0NDBjZGVmNjczXkEyXkFqcGc@._V1_UX1000.jpg,suggest
895158,tt10919948,Last Dance,2020,https://m.media-amazon.com/images/M/MV5BNmU5ZDk5NzQtZDUxZC00YjFjLWJhZDMtZjcxMTAyODgxNTRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
895267,tt15091318,Pictures of You,2021,https://m.media-amazon.com/images/M/MV5BM2E0OTA2YWQtMTQ3Ny00NzhkLWE4YmQtYjU4Y2NmZDhhZjg2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
895895,tt4375236,The Program,2015,https://m.media-amazon.com/images/M/MV5BYTA3NWY2ZTEtYTM2OC00ZTAwLWI5N2YtMmE0NGI0OTQxNTJmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
896192,tt17338892,Vile & Sweet,2021,https://m.media-amazon.com/images/M/MV5BZGRjNjUxMzgtNGIyYy00NTUwLWJkNTQtMWM1MTA0ZmJjYmRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
898349,tt12861718,Want to Hear A Story?,2021,https://m.media-amazon.com/images/M/MV5BMjNjZWNiNmUtY2Y3Ni00ZmZkLTg2MzAtNWVkZWI3ZTA2ZmE3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
913487,tt15831422,The Night of Nightmares,2021,https://m.media-amazon.com/images/M/MV5BNTUwYzMxYjMtOTBiMy00YTRlLWFjOTQtMTNkNjkzNTE0ODE0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
919817,tt6280054,The Mystery Gang,2017,https://m.media-amazon.com/images/M/MV5BNmI5YjljODMtOWIyYy00MmFkLWE3YzAtYWRjMjk3ZWZlMDg1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
928119,tt16911258,Don't Open the Box,2022,https://m.media-amazon.com/images/M/MV5BNmI0YmRlMWUtNjNjOC00YmNiLWIzMzgtYWNjOWU1NmQwMWEyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
931318,tt12519678,Cold Caller,2020,https://m.media-amazon.com/images/M/MV5BNWRmMDdjNzYtZGJjOS00NTg1LTk1NzgtNzY1NDUwMWEyOGUxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
931922,tt7249672,S.K.B.,2019,https://m.media-amazon.com/images/M/MV5BMTlkNWRlNzQtMTU2NS00YzVmLWJhMjUtMzM4MzQzZTY5MzhkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
936933,tt0000406,The Prince of Darkness,1900,https://m.media-amazon.com/images/M/MV5BYzRlODhiNzMtOGNiNC00OTNmLTkwZmEtOWIxZmI0NzQ5OTNjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
939648,tt13269304,Beach Blanket Armageddon,1980,https://m.media-amazon.com/images/M/MV5BZTI3ODI5YmMtYjIzNy00OTg5LThjZWMtNjNlNjE5YmI5YzU3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
949942,tt12923974,The Mystery Box,2019,https://m.media-amazon.com/images/M/MV5BYjljYjM1ZTktYzZlNy00YTcwLTk0NTctN2MzY2MwMzk1M2UyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
951571,tt6567128,Séance,2017,https://m.media-amazon.com/images/M/MV5BZWE5OTEwYjItYzM2NC00ZjQxLTk5YWYtMWM0YzNiMTE0NGRkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
