id,title,original_title,original_language,ocr_source,ocr_chars,ocr_lang,ocr_lang_score,overlap_title,overlap_original,overlap_max_local,translated,overlap_translated,overlap_max,translate_error,suspect
28369,,,,detecttext_essay,139,en,0.8062,0.0,0.0,0.0,0,,0.0,,1
28380,Silent Scream,Silent Scream,en,detecttext_essay,11,ht,0.4653,0.0,0.0,0.0,1,0.0,0.0,,1
28397,Empusa,Empusa,es,detecttext_alllang,466,en,0.5594,0.0,0.0,0.0,0,,0.0,,1
28452,Slugs,Slugs: muerte viscosa,es,detecttext_alllang,6,en,0.9386,0.0,0.0,0.0,0,,0.0,,1
28517,Devil Girl,Devil Girl,en,detecttext_essay,12,pt,0.529,0.0,0.0,0.0,1,0.0,0.0,,1
28529,Sorceress,Sorceress,en,detecttext_essay,46,en,0.9454,0.0,0.0,0.0,0,,0.0,,1
28530,Sorceress II: The Temptress,Sorceress II: The Temptress,en,detecttext_essay,21,en,0.968,0.25,0.25,0.25,0,,0.25,,1
28584,Crawler,Crawler,en,detecttext_essay,403,en,0.9931,0.0,0.0,0.0,0,,0.0,,1
28624,Embrace the Darkness,Embrace the Darkness,en,detecttext_essay,33,en,0.9924,0.3333,0.3333,0.3333,0,,0.3333,,1
28646,Spoiler,Spoiler,en,detecttext_essay,380,en,0.9033,0.0,0.0,0.0,0,,0.0,,1
28656,"Greta, the Mad Butcher",Greta - Haus ohne Männer,de,detecttext_alllang,26,en,0.9667,0.25,0.0,0.25,0,,0.25,,1
28669,Rasputin: The Mad Monk,Rasputin: The Mad Monk,en,detecttext_essay,19,en,0.9361,0.25,0.25,0.25,0,,0.25,,1
28681,Equinox,Equinox,en,detecttext_essay,7,de,0.4522,0.0,0.0,0.0,1,0.0,0.0,,1
28715,Madhouse,Madhouse,en,detecttext_essay,8,en,0.9617,0.0,0.0,0.0,0,,0.0,,1
28719,Daimajin,大魔神,ja,detecttext_alllang,124,en,0.9908,0.0,0.0,0.0,0,,0.0,,1
28721,Zodiac Killer,Zodiac Killer,en,detecttext_essay,26,en,0.7252,0.0,0.0,0.0,0,,0.0,,1
28765,Kannibal,Kannibal,,detecttext_essay,10,sv,0.5665,0.0,0.0,0.0,1,0.0,0.0,,1
28768,Faceless,Faceless,en,detecttext_essay,8,en,0.9397,0.0,0.0,0.0,0,,0.0,,1
28792,Man Eaters,Mangeuses d'hommes,en,detecttext_alllang,317,de,0.4709,0.0,0.0,0.0,1,0.0,0.0,,1
28807,White Jungle Slave,La esclava blanca,es,detecttext_alllang,22,en,0.3359,0.0,0.3333,0.3333,0,,0.3333,,1
28820,Devilfish,Shark - Rosso nell'oceano,it,detecttext_alllang,11,en,0.9753,0.0,0.0,0.0,0,,0.0,,1
28879,Nostradamus and the Destroyer of Monsters,Nostradamus y el destructor de monstruos,es,detecttext_alllang,27,es,0.589,0.0,0.2,0.2,1,0.3333,0.3333,,1
28892,Étoile,Étoile,it,detecttext_alllang,5,en,0.467,0.0,0.0,0.0,0,,0.0,,1
28893,Galaxy of Terror,Galaxy of Terror,en,detecttext_essay,23,mg,0.5772,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
28900,Halloween: 25 Years of Terror,Halloween: 25 Years of Terror,en,detecttext_essay,159,en,0.9134,0.2,0.2,0.2,0,,0.2,,1
28947,,,,detecttext_essay,105,en,0.9743,0.0,0.0,0.0,0,,0.0,,1
28959,,,,detecttext_essay,19,en,0.9487,0.0,0.0,0.0,0,,0.0,,1
29046,Scorpius Gigantus,Scorpius Gigantus,en,detecttext_essay,96,en,0.9877,0.0,0.0,0.0,0,,0.0,,1
29053,Wolfhound,Wolfhound,en,detecttext_essay,9,fr,0.1846,0.0,0.0,0.0,1,0.0,0.0,,1
29098,The Unnamable II,The Unnamable II,en,detecttext_essay,15,en,0.3694,0.3333,0.3333,0.3333,0,,0.3333,,1
29118,Psycho a Go-Go,Psycho a Go-Go,en,detecttext_essay,14,en,1.0,0.0,0.0,0.0,0,,0.0,,1
29140,The 4th Man,De vierde man,nl,detecttext_alllang,14,en,0.9627,0.0,0.0,0.0,0,,0.0,,1
29161,Phenomena,Phenomena,en,detecttext_essay,9,pt,0.2976,0.0,0.0,0.0,1,0.0,0.0,,1
29203,Sweet Savior,Sweet Savior,,detecttext_essay,11,tl,0.3335,0.0,0.0,0.0,1,0.0,0.0,,1
29221,Indiscretions,Indiscretions,en,detecttext_essay,147,en,0.3189,0.0,0.0,0.0,0,,0.0,,1
29298,Castle of Evil,Castle of Evil,en,detecttext_essay,13,es,0.2394,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
29327,Scared Stiff,Scared Stiff,en,detecttext_essay,7,mt,0.6801,0.0,0.0,0.0,1,0.0,0.0,,1
29336,The Week of the Killer,La semana del asesino,es,detecttext_alllang,12,en,0.8166,0.0,0.0,0.0,0,,0.0,,1
29338,No One Heard the Scream,Nadie oyó gritar,es,detecttext_alllang,21,en,0.9893,0.2,0.0,0.2,0,,0.2,,1
29354,Reflections in Black,Il vizio ha le calze nere,it,detecttext_alllang,154,es,0.4172,0.0,0.0,0.0,1,0.0,0.0,,1
29394,Homicidal,Homicidal,en,detecttext_essay,43,en,0.9852,0.0,0.0,0.0,0,,0.0,,1
29409,22 Weeks,22 Weeks,en,detecttext_essay,575,en,0.8228,0.0,0.0,0.0,0,,0.0,,1
29424,Hungry Wives,Hungry Wives,en,detecttext_essay,19,en,0.999,0.0,0.0,0.0,0,,0.0,,1
29432,Killer Hoo-Ha!,Killer Hoo-Ha!,,detecttext_essay,317,no,0.1911,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
29433,The Good Sisters,The Good Sisters,en,detecttext_essay,81,en,0.9785,0.3333,0.3333,0.3333,0,,0.3333,,1
29474,The Flying Serpent,The Flying Serpent,en,detecttext_essay,10,ku,0.1898,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
29598,Mutilations,Mutilations,en,detecttext_essay,12,id,0.4569,0.0,0.0,0.0,1,0.0,0.0,,1
29603,Moon in Scorpio,Moon in Scorpio,en,detecttext_essay,12,it,0.605,0.0,0.0,0.0,1,0.0,0.0,,1
29640,Magus,Magus,,detecttext_essay,45,sv,0.3295,0.0,0.0,0.0,1,0.0,0.0,,1
29692,Psycho Cop,Psycho Cop,en,detecttext_essay,6,en,0.6508,0.0,0.0,0.0,0,,0.0,,1
29693,Psycho Cop Returns,Psycho Cop Returns,en,detecttext_essay,30,en,0.9666,0.3333,0.3333,0.3333,0,,0.3333,,1
29702,Tenebre,Tenebre,it,detecttext_alllang,8,en,0.8153,0.0,0.0,0.0,0,,0.0,,1
29769,Moonchild,Moonchild,en,detecttext_essay,9,id,0.5252,0.0,0.0,0.0,1,0.0,0.0,,1
29771,Goblin,Goblin,en,detecttext_essay,465,no,0.3467,0.0,0.0,0.0,1,0.0,0.0,,1
29779,Bimbos B.C.,Bimbos B.C.,en,detecttext_essay,52,en,0.979,0.0,0.0,0.0,0,,0.0,,1
29799,Project Shadowchaser III,Project Shadowchaser III,fr,detecttext_alllang,27,en,0.5014,0.3333,0.3333,0.3333,0,,0.3333,,1
29806,Auntie Lee's Meat Pies,Auntie Lee's Meat Pies,en,detecttext_essay,19,en,0.8886,0.0,0.0,0.0,0,,0.0,,1
29814,Terror on Alcatraz,Terror on Alcatraz,en,detecttext_essay,601,et,0.2163,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
29867,Vampire Femmes,Vampire Femmes,en,detecttext_essay,30,id,0.3982,0.0,0.0,0.0,1,0.0,0.0,,1
29881,Stigma,Estigma,es,detecttext_alllang,23,en,0.9992,0.0,0.0,0.0,0,,0.0,,1
29899,Claustrophobia,Claustrophobia,,detecttext_essay,83,en,0.4139,0.0,0.0,0.0,0,,0.0,,1
29908,Heartbeat,Latidos de pánico,es,detecttext_alllang,15,en,0.9982,0.0,0.0,0.0,0,,0.0,,1
29942,Stone Cold Dead,Stone Cold Dead,en,detecttext_essay,14,jv,0.7632,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
29948,Epitaph,Epitaph,en,detecttext_essay,6,en,0.9285,0.0,0.0,0.0,0,,0.0,,1
29954,Body Puzzle,Body Puzzle,it,detecttext_alllang,10,en,0.4691,0.0,0.0,0.0,0,,0.0,,1
30030,Eyes Are Upon You,Eyes Are Upon You,en,detecttext_essay,41,en,0.5895,0.0,0.0,0.0,0,,0.0,,1
30081,R.S.V.P.,R.S.V.P.,en,detecttext_essay,8,en,0.995,0.0,0.0,0.0,0,,0.0,,1
30236,The Fear Chamber,The Fear Chamber,en,detecttext_essay,28,en,0.8286,0.3333,0.3333,0.3333,0,,0.3333,,1
30317,Vampire at Midnight,Vampire at Midnight,en,detecttext_essay,17,en,0.9832,0.0,0.0,0.0,0,,0.0,,1
30346,The Body Snatcher,The Body Snatcher,en,detecttext_essay,13,en,0.3744,0.3333,0.3333,0.3333,0,,0.3333,,1
30379,Megiddo: The Omega Code 2,Megiddo: The Omega Code 2,,detecttext_essay,54,en,0.5814,0.0,0.0,0.0,0,,0.0,,1
30380,Wolfsbayne,Wolfsbayne,en,detecttext_essay,95,en,0.9006,0.0,0.0,0.0,0,,0.0,,1
30384,Zombies Anonymous: Last Rites of the Dead,Zombies Anonymous: Last Rites of the Dead,en,detecttext_essay,338,en,0.7542,0.2857,0.2857,0.2857,0,,0.2857,,1
30393,Hell-ephone,Hell-ephone,en,detecttext_essay,59,en,0.8695,0.0,0.0,0.0,0,,0.0,,1
30457,,,,detecttext_essay,19,de,0.3069,0.0,0.0,0.0,0,,0.0,,1
30458,Seven Women for Satan,Les week-ends maléfiques du Comte Zaroff,fr,detecttext_alllang,20,en,0.8176,0.25,0.0,0.25,0,,0.25,,1
30566,Blacula,Blacula,en,detecttext_essay,7,id,0.6005,0.0,0.0,0.0,1,0.0,0.0,,1
30644,Raw Force,Raw Force,en,detecttext_essay,8,en,0.8558,0.0,0.0,0.0,0,,0.0,,1
30664,Quiet Kill,Quiet Kill,en,detecttext_essay,19,en,0.5648,0.0,0.0,0.0,0,,0.0,,1
30670,Humongous,Humongous,en,detecttext_essay,14,en,0.4826,0.0,0.0,0.0,0,,0.0,,1
30737,Mr Jolly Lives Next Door,Mr Jolly Lives Next Door,,detecttext_essay,42,en,0.4468,0.2,0.2,0.2,0,,0.2,,1
30753,Night Owl,Night Owl,en,detecttext_essay,9,en,0.588,0.0,0.0,0.0,0,,0.0,,1
30789,Venom,Venom,en,detecttext_essay,4,sr,0.7112,0.0,0.0,0.0,1,0.0,0.0,,1
30876,Last Cannibal World,Ultimo mondo cannibale,it,detecttext_alllang,16,en,0.8321,0.0,0.0,0.0,0,,0.0,,1
30877,Cut and Run,Inferno in diretta,it,detecttext_alllang,10,ha,0.4165,0.3333,0.0,0.3333,1,0.3333,0.3333,,1
30879,Body Count,Camping del terrore,it,detecttext_alllang,9,en,0.9494,0.0,0.0,0.0,0,,0.0,,1
30902,Bane,Bane,en,detecttext_essay,23,en,0.8158,0.0,0.0,0.0,0,,0.0,,1
30928,Demon of Paradise,Demon of Paradise,en,detecttext_essay,14,en,0.5559,0.3333,0.3333,0.3333,0,,0.3333,,1
30929,The Mutations,The Mutations,en,detecttext_essay,12,et,0.8581,0.0,0.0,0.0,1,0.0,0.0,,1
31245,Hobgoblins,Hobgoblins,en,detecttext_essay,39,en,0.9245,0.0,0.0,0.0,0,,0.0,,1
31287,Eegah,Eegah,en,detecttext_essay,443,en,0.9863,0.0,0.0,0.0,0,,0.0,,1
31319,The Embryo Hunts in Secret,胎児が密猟する時,ja,detecttext_alllang,29,sr,0.3238,0.0,0.0,0.0,1,0.0,0.0,,1
31417,Eyes Without a Face,Les Yeux sans visage,fr,detecttext_alllang,4,en,0.975,0.3333,0.0,0.3333,0,,0.3333,,1
31472,Lust for a Vampire,Lust for a Vampire,en,detecttext_essay,17,en,0.9575,0.3333,0.3333,0.3333,0,,0.3333,,1
31564,Lunatics: A Love Story,Lunatics: A Love Story,,detecttext_essay,8,en,0.9439,0.3333,0.3333,0.3333,0,,0.3333,,1
31629,Arundhati,అరుంధతి,te,detecttext_alllang,9,en,0.9999,0.0,0.0,0.0,0,,0.0,,1
31703,Death Ship,Death Ship,en,detecttext_essay,9,en,0.7846,0.0,0.0,0.0,0,,0.0,,1
31915,Prophecy,Prophecy,en,detecttext_essay,7,en,0.8102,0.0,0.0,0.0,0,,0.0,,1
32152,Apt,아파트,ko,detecttext_alllang,6,pt,0.6921,0.0,0.0,0.0,1,0.0,0.0,,1
32161,Cello,첼로: 홍미주 일가 살인사건,ko,detecttext_alllang,6,en,0.988,0.0,0.0,0.0,0,,0.0,,1
32285,Cornered!,Cornered!,en,detecttext_essay,9,en,0.9985,0.0,0.0,0.0,0,,0.0,,1
32314,Büyü,Büyü,tr,detecttext_alllang,106,tr,0.3641,0.0,0.0,0.0,1,0.0,0.0,,1
32595,Howling III: The Marsupials,Howling III: The Marsupials,en,detecttext_essay,14,en,0.9979,0.25,0.25,0.25,0,,0.25,,1
32852,CrossBones,CrossBones,en,detecttext_essay,118,en,0.859,0.0,0.0,0.0,0,,0.0,,1
32998,Necronomicon,Necronomicon,en,detecttext_essay,12,en,0.7156,0.0,0.0,0.0,0,,0.0,,1
33308,Unspeakable,Unspeakable,en,detecttext_essay,11,en,0.9545,0.0,0.0,0.0,0,,0.0,,1
33424,Backstabbed,Mørkeleg,da,detecttext_alllang,8,nl,0.4522,0.0,0.0,0.0,1,0.0,0.0,,1
33516,Gothic,Gothic,en,detecttext_essay,7,et,0.7715,0.0,0.0,0.0,1,0.0,0.0,,1
33565,Santau,Santau,en,detecttext_essay,488,ms,0.537,0.0,0.0,0.0,1,0.0,0.0,,1
33641,Frankenfish,Frankenfish,en,detecttext_essay,12,en,0.5754,0.0,0.0,0.0,0,,0.0,,1
33723,The Eye 3: Infinity,見鬼10,cn,detecttext_alllang,8,en,0.9997,0.3333,0.0,0.3333,0,,0.3333,,1
33801,Beyond the Door,Chi sei?,it,detecttext_alllang,6,en,0.8736,0.3333,0.0,0.3333,0,,0.3333,,1
34129,Shrill Cries of Summer,ひぐらしのなく頃に,ja,detecttext_alllang,111,en,0.7533,0.0,0.0,0.0,0,,0.0,,1
34212,The Whore,Hora,no,detecttext_alllang,28,en,0.9217,0.0,0.0,0.0,0,,0.0,,1
34321,Cradle Of Filth : PanDaemonAeon,Cradle Of Filth : PanDaemonAeon,en,detecttext_alllang,16,nl,0.5532,0.25,0.25,0.25,1,0.25,0.25,,1
34574,Nadja,Nadja,en,detecttext_essay,4,en,0.8078,0.0,0.0,0.0,0,,0.0,,1
34618,Dimples,Dimples,en,detecttext_essay,477,en,0.7151,0.0,0.0,0.0,0,,0.0,,1
34659,Broken,Broken,en,detecttext_alllang,183,en,0.9739,0.0,0.0,0.0,0,,0.0,,1
34791,Mindstorm,Mindstorm,en,detecttext_essay,99,en,0.9544,0.0,0.0,0.0,0,,0.0,,1
34794,The St. Francisville Experiment,The St. Francisville Experiment,en,detecttext_essay,56,en,0.9718,0.25,0.25,0.25,0,,0.25,,1
34814,Zombie 3,Zombi 3,it,detecttext_alllang,7,en,0.7987,0.0,0.0,0.0,0,,0.0,,1
34845,SuicideGirls Must Die!,SuicideGirls Must Die!,en,detecttext_essay,340,en,0.9905,0.3333,0.3333,0.3333,0,,0.3333,,1
35608,Intensity,Intensity,en,detecttext_essay,4,tr,0.8344,0.0,0.0,0.0,1,0.0,0.0,,1
35836,4 Horror Tales: Dark Forest,어느날 갑자기 네번째 이야기: 죽음의 숲,ko,detecttext_alllang,82,en,0.9594,0.0,0.0,0.0,0,,0.0,,1
35891,Mansquito,Mansquito,en,detecttext_essay,35,en,0.9748,0.0,0.0,0.0,0,,0.0,,1
35949,Jennifer's Shadow,Jennifer's Shadow,en,detecttext_essay,83,en,0.9564,0.0,0.0,0.0,0,,0.0,,1
35984,Medley - Brandelli di scuola,Medley - Brandelli di scuola,en,detecttext_essay,559,it,0.902,0.25,0.25,0.25,1,0.25,0.25,,1
36075,Splatter: Naked Blood,女虐 悪魔の悦び,ja,detecttext_alllang,9,en,0.674,0.3333,0.0,0.3333,0,,0.3333,,1
36096,Lucifer Rising,Lucifer Rising,en,detecttext_essay,78,en,0.9641,0.0,0.0,0.0,0,,0.0,,1
36209,Zombie vs. Ninja,魔幻狂迷,en,detecttext_essay,14,en,0.9572,0.3333,0.0,0.3333,0,,0.3333,,1
36225,Oxen Split Torturing,徳川女刑罰絵巻　牛裂きの刑,ja,detecttext_alllang,15,en,0.8257,0.0,0.0,0.0,0,,0.0,,1
36275,Killer Fish,Killer Fish,en,detecttext_essay,12,en,0.9896,0.0,0.0,0.0,0,,0.0,,1
36421,Howling VI: The Freaks,Howling VI: The Freaks,en,detecttext_essay,12,en,0.3668,0.0,0.0,0.0,0,,0.0,,1
36529,Metamorphosis,Metamorphosis,en,detecttext_essay,13,en,0.9245,0.0,0.0,0.0,0,,0.0,,1
36586,Blade II,Blade II,en,detecttext_essay,7,en,0.9473,0.0,0.0,0.0,0,,0.0,,1
36599,Prom Night,Prom Night,en,detecttext_essay,5,en,0.7693,0.0,0.0,0.0,0,,0.0,,1
36671,B.T.K.,B.T.K.,en,detecttext_essay,4,en,0.99,0.0,0.0,0.0,0,,0.0,,1
36837,FleshEater,FleshEater,en,detecttext_essay,11,en,0.9851,0.0,0.0,0.0,0,,0.0,,1
36984,Trespassing,Trespassing,en,detecttext_essay,12,en,0.972,0.0,0.0,0.0,0,,0.0,,1
37017,Deadly Invasion: The Killer Bee Nightmare,Deadly Invasion: The Killer Bee Nightmare,en,detecttext_essay,15,en,0.9674,0.3333,0.3333,0.3333,0,,0.3333,,1
37223,Onechanbara: Bikini Samurai Squad,お姉チャンバラ THE MOVIE,ja,detecttext_alllang,43,en,0.9887,0.0,0.0,0.0,0,,0.0,,1
37422,Anatomy of a Psycho,Anatomy of a Psycho,en,detecttext_essay,19,en,0.6687,0.3333,0.3333,0.3333,0,,0.3333,,1
37522,The Dungeon of Harrow,The Dungeon of Harrow,en,detecttext_essay,14,pt,0.1987,0.0,0.0,0.0,1,0.0,0.0,,1
37687,3 A.M.,3 A.M.,en,detecttext_essay,125,en,0.567,0.0,0.0,0.0,0,,0.0,,1
37827,My Ex,แฟนเก่า,th,detecttext_alllang,76,en,0.6596,0.0,0.0,0.0,0,,0.0,,1
37904,The Devil's Men,The Devil's Men,en,detecttext_essay,18,en,0.8637,0.3333,0.3333,0.3333,0,,0.3333,,1
37938,Stranger in Our House,Stranger in Our House,en,detecttext_essay,14,en,0.9887,0.0,0.0,0.0,0,,0.0,,1
38065,Salvage,Salvage,en,detecttext_essay,10,en,0.9772,0.0,0.0,0.0,0,,0.0,,1
38321,Priest,Priest,en,detecttext_essay,28,en,0.9898,0.0,0.0,0.0,0,,0.0,,1
38330,The Perfect Neighbor,The Perfect Neighbor,en,detecttext_essay,19,en,0.9773,0.3333,0.3333,0.3333,0,,0.3333,,1
38412,Slaughterhouse Rock,Slaughterhouse Rock,en,detecttext_essay,6,en,0.9607,0.0,0.0,0.0,0,,0.0,,1
38446,Frightmare,Frightmare,en,detecttext_essay,12,en,0.9947,0.0,0.0,0.0,0,,0.0,,1
38706,The Sect,La setta,it,detecttext_alllang,22,en,0.8037,0.0,0.0,0.0,0,,0.0,,1
38741,The Deserted Inn,Huang cun ke zhan,en,detecttext_essay,102,,,0.0,0.0,0.0,1,0.0,0.0,,1
38829,Bubba's Chili Parlor,Bubba's Chili Parlor,en,detecttext_essay,34,en,0.457,0.3333,0.3333,0.3333,0,,0.3333,,1
38942,Restless Souls,Restless Souls,en,detecttext_essay,15,en,0.962,0.0,0.0,0.0,0,,0.0,,1
39259,Drácula,Drácula,es,detecttext_essay,25,en,0.6915,0.0,0.0,0.0,0,,0.0,,1
39260,RoboGeisha,ロボゲイシャ,ja,detecttext_alllang,11,cs,0.2355,0.0,0.0,0.0,1,0.0,0.0,,1
39278,Missing,深海尋人,cn,detecttext_alllang,24,en,0.7381,0.0,0.0,0.0,0,,0.0,,1
39303,2:13,2:13,en,detecttext_essay,6,en,1.0,0.0,0.0,0.0,0,,0.0,,1
39368,Flu Bird Horror,Flu Bird Horror,en,detecttext_essay,29,en,0.999,0.3333,0.3333,0.3333,0,,0.3333,,1
39370,Ghost Month,Ghost Month,en,detecttext_essay,480,en,0.9845,0.0,0.0,0.0,0,,0.0,,1
39392,S.N.U.B!,S.N.U.B!,en,detecttext_essay,8,en,0.9993,0.0,0.0,0.0,0,,0.0,,1
39436,Sleepless,Non ho sonno,it,detecttext_alllang,13,en,0.5136,0.0,0.0,0.0,0,,0.0,,1
39493,Goth,GOTH,ja,detecttext_alllang,4,en,0.9962,0.0,0.0,0.0,0,,0.0,,1
39522,Mega Piranha,Mega Piranha,en,detecttext_essay,11,pt,0.6358,0.0,0.0,0.0,1,0.0,0.0,,1
39535,Tarot,Tarot,es,detecttext_alllang,176,es,0.6489,0.0,0.0,0.0,1,0.0,0.0,,1
39547,Centipede Horror,蜈蚣咒,cn,detecttext_alllang,10,en,0.7314,0.0,0.0,0.0,0,,0.0,,1
39855,August Underground's Penance,August Underground's Penance,en,detecttext_essay,38,en,0.974,0.3333,0.3333,0.3333,0,,0.3333,,1
39865,We're Going to Eat You,地獄無門,cn,detecttext_alllang,20,en,0.999,0.3333,0.0,0.3333,0,,0.3333,,1
39869,Joshua,Joshua,en,detecttext_essay,54,en,0.961,0.0,0.0,0.0,0,,0.0,,1
39874,My Bloody Valentine,My Bloody Valentine,en,detecttext_essay,19,en,0.9744,0.3333,0.3333,0.3333,0,,0.3333,,1
39883,Schramm,Schramm,de,detecttext_alllang,22,en,0.4831,0.0,0.0,0.0,0,,0.0,,1
39885,The Transgressor,聖獣学園,ja,detecttext_alllang,11,en,0.9076,0.0,0.0,0.0,0,,0.0,,1
39897,Evil,Το Κακό,el,detecttext_alllang,7,mk,0.9992,0.0,0.0,0.0,1,0.0,0.0,,1
39906,Biotherapy,Baioserapii,ja,detecttext_alllang,12,en,0.4427,0.0,0.0,0.0,0,,0.0,,1
39924,Exposé,Exposé,en,detecttext_essay,22,en,0.9976,0.0,0.0,0.0,0,,0.0,,1
39981,Junk,JUNK,ja,detecttext_alllang,98,en,0.9003,0.0,0.0,0.0,0,,0.0,,1
40037,Evil Dead Trap,死霊の罠,ja,detecttext_alllang,14,yo,0.2432,0.3333,0.0,0.3333,1,0.3333,0.3333,,1
40069,Premonition,予言,ja,detecttext_alllang,289,en,0.3448,0.0,0.0,0.0,0,,0.0,,1
40088,Curfew,Curfew,en,detecttext_essay,5,es,0.2922,0.0,0.0,0.0,1,0.0,0.0,,1
40112,Angel of Darkness,淫獣教師　実写版,ja,detecttext_alllang,13,id,0.2316,0.0,0.0,0.0,1,0.0,0.0,,1
40129,Kolobos,Kolobos,en,detecttext_essay,8,ceb,0.3621,0.0,0.0,0.0,1,0.0,0.0,,1
40168,Scarecrows,Scarecrows,en,detecttext_essay,10,en,0.977,0.0,0.0,0.0,0,,0.0,,1
40241,The Unseen,The Unseen,en,detecttext_essay,25,en,0.5552,0.0,0.0,0.0,0,,0.0,,1
40258,Baby Blood,Baby Blood,fr,detecttext_alllang,10,en,0.8542,0.0,0.0,0.0,0,,0.0,,1
40339,Private House of the SS,Casa privata per le SS,it,detecttext_alllang,8,en,0.9907,0.2,0.2,0.2,0,,0.2,,1
40342,Demons 2,Demoni 2... L'incubo ritorna,it,detecttext_alllang,7,en,0.9049,0.0,0.0,0.0,0,,0.0,,1
40350,Fright,Fright,en,detecttext_essay,8,en,0.9996,0.0,0.0,0.0,0,,0.0,,1
40357,Angel of Darkness 3,淫獣教師　III　実写版,ja,detecttext_alllang,18,tl,0.2958,0.0,0.0,0.0,1,0.0,0.0,,1
40365,The Blood Spattered Bride,La novia ensangrentada,es,detecttext_alllang,47,en,0.9371,0.25,0.0,0.25,0,,0.25,,1
40460,A Crack in the Floor,A Crack in the Floor,en,detecttext_essay,18,en,0.9999,0.25,0.25,0.25,0,,0.25,,1
40461,Ænigma,Ænigma,it,detecttext_alllang,7,nl,0.4279,0.0,0.0,0.0,1,0.0,0.0,,1
40463,Berserker,Berserker,en,detecttext_essay,9,en,0.7667,0.0,0.0,0.0,0,,0.0,,1
40474,Eyeball,Gatti rossi in un labirinto di vetro,it,detecttext_alllang,7,en,0.8846,0.0,0.0,0.0,0,,0.0,,1
40729,Gate II,Gate II,en,detecttext_essay,5,en,0.7255,0.0,0.0,0.0,0,,0.0,,1
40931,Open Cam,Open Cam,,detecttext_essay,123,en,0.3382,0.0,0.0,0.0,0,,0.0,,1
40966,Pray,絶対恐怖 Pray プレイ,ja,detecttext_alllang,32,en,0.9859,0.0,0.0,0.0,0,,0.0,,1
40976,Koma,救命,zh,detecttext_alllang,6,de,0.422,0.0,0.0,0.0,1,0.0,0.0,,1
41019,Wolf Blood,Wolf Blood,xx,detecttext_essay,11,en,0.9415,0.0,0.0,0.0,0,,0.0,,1
41025,Gargoyles,Gargoyles,en,detecttext_essay,9,en,0.5797,0.0,0.0,0.0,0,,0.0,,1
41032,The Stone Tape,The Stone Tape,en,detecttext_essay,33,en,0.8468,0.0,0.0,0.0,0,,0.0,,1
41255,Frankenhood,Frankenhood,en,detecttext_essay,16,nl,0.9727,0.0,0.0,0.0,1,0.0,0.0,,1
41385,Final Approach,Final Approach,en,detecttext_essay,115,en,0.9562,0.0,0.0,0.0,0,,0.0,,1
41543,XII,XII,en,detecttext_essay,6,en,0.9843,0.0,0.0,0.0,0,,0.0,,1
42033,Def-Con 4,Def-Con 4,en,detecttext_essay,11,en,0.9997,0.0,0.0,0.0,0,,0.0,,1
42250,Python 2,Python 2,en,detecttext_essay,7,tl,0.9198,0.0,0.0,0.0,1,0.0,0.0,,1
42487,Necromancy,Necromancy,en,detecttext_essay,11,en,0.6168,0.0,0.0,0.0,0,,0.0,,1
42671,Detour,Detour,en,detecttext_essay,6,en,0.6608,0.0,0.0,0.0,0,,0.0,,1
42729,A Study in Terror,A Study in Terror,en,detecttext_essay,13,cy,0.401,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
42735,Fanatic,Fanatic,en,detecttext_essay,20,en,0.991,0.0,0.0,0.0,0,,0.0,,1
42869,The Night Caller,The Night Caller,en,detecttext_essay,29,en,0.9851,0.3333,0.3333,0.3333,0,,0.3333,,1
43014,Tower of London,Tower of London,en,detecttext_essay,14,en,0.6247,0.3333,0.3333,0.3333,0,,0.3333,,1
43081,Demonicus,Demonicus,en,detecttext_essay,39,en,0.9773,0.0,0.0,0.0,0,,0.0,,1
43085,Dead and Deader,Dead and Deader,en,detecttext_essay,6,pt,0.5228,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
43089,Roadgames,Roadgames,en,detecttext_essay,10,en,0.9592,0.0,0.0,0.0,0,,0.0,,1
43303,Nora Roberts' Tribute,Nora Roberts' Tribute,en,detecttext_essay,7,en,0.8969,0.3333,0.3333,0.3333,0,,0.3333,,1
43592,Denti,Denti,it,detecttext_alllang,38,fr,0.3488,0.0,0.0,0.0,1,0.0,0.0,,1
43629,Doodlebug,Doodlebug,,detecttext_essay,9,ro,0.4984,0.0,0.0,0.0,1,0.0,0.0,,1
43729,Reflections,Reflections,en,detecttext_essay,315,de,0.2354,0.0,0.0,0.0,1,0.0,0.0,,1
43749,Wolf Girl,Wolf Girl,en,detecttext_essay,8,en,0.4345,0.0,0.0,0.0,0,,0.0,,1
43796,Spooks Run Wild,Spooks Run Wild,en,detecttext_essay,234,en,0.745,0.0,0.0,0.0,0,,0.0,,1
44152,6.66 Death Happens,ตายไม่ได้ตาย,th,detecttext_alllang,246,en,0.5208,0.0,0.0,0.0,0,,0.0,,1
44214,Black Swan,Black Swan,en,detecttext_essay,9,en,0.9316,0.0,0.0,0.0,0,,0.0,,1
